id,dates,description,geo_lastlevel,html,json,keywords,periodicity,source,subtheme,theme,title,update_type,varcd
0000552,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[10-06-2025]]></last_update>,"Redes de atendimento (N.º) por Localização geográfica (NUTS I) e Setor de atividade económica; Anual - INE, Estatísticas dos serviços postais",NUTS I,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0000552/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0000552/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0000552&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0000552&lang=PT]]></json_metainfo>,"INE,<![CDATA[Redes]]>,<![CDATA[atendimento]]>,<![CDATA[postais]]>,<![CDATA[Transportes e comunicações]]>,<![CDATA[Comunicações",Anual,"INE, Estatísticas dos serviços postais",Comunicações,Transportes e comunicações,Redes de atendimento (N.º),D,0000552
0008637,<last_period_available><![CDATA[S7A2023]]></last_period_available> <last_update><![CDATA[10-06-2025]]></last_update>,"Produção bruta de energia elétrica (kWh) por Localização geográfica (NUTS - 2013) e Tipo de produção de eletricidade; Anual - DGEG, Estatísticas do carvão, petróleo, energia elétrica e gás natural",NUTS II,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0008637/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0008637/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0008637&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0008637&lang=PT]]></json_metainfo>,"INE,<![CDATA[Produção]]>,<![CDATA[de]]>,<![CDATA[natural]]>,<![CDATA[Indústria e energia]]>,<![CDATA[Energia",Anual,"DGEG, Estatísticas do carvão, petróleo, energia elétrica e gás natural",Energia,Indústria e energia,Produção bruta de energia elétrica (kWh),D,0008637
0006866,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[10-06-2025]]></last_update>,"Tráfego de acesso à Internet em roaming (MB) por Origem dos assinantes; Anual - INE, Inquérito às telecomunicações",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0006866/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0006866/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0006866&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0006866&lang=PT]]></json_metainfo>,"INE,<![CDATA[Tráfego]]>,<![CDATA[acesso]]>,<![CDATA[telecomunicações]]>,<![CDATA[Transportes e comunicações]]>,<![CDATA[Comunicações",Anual,"INE, Inquérito às telecomunicações",Comunicações,Transportes e comunicações,Tráfego de acesso à Internet em roaming (MB),D,0006866
0013425,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[10-06-2025]]></last_update>,"Assinantes do serviço de televisão através de subscrição (N.º) por Localização geográfica (NUTS - 2024); Anual - INE, Inquérito às telecomunicações",Município,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0013425/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0013425/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0013425&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0013425&lang=PT]]></json_metainfo>,"INE,<![CDATA[Assinantes]]>,<![CDATA[serviço]]>,<![CDATA[telecomunicações]]>,<![CDATA[Transportes e comunicações]]>,<![CDATA[Comunicações",Anual,"INE, Inquérito às telecomunicações",Comunicações,Transportes e comunicações,Assinantes do serviço de televisão através de subscrição (N.º),D,0013425
0010164,<last_period_available><![CDATA[S7A2023]]></last_period_available> <last_update><![CDATA[06-06-2025]]></last_update>,"Consumo de energia primária na administração regional e local (tep) por Localização geográfica (NUTS - 2013); Anual - DGEG, Estatísticas do carvão, petróleo, energia elétrica e gás natural",NUTS II,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0010164/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0010164/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0010164&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0010164&lang=PT]]></json_metainfo>,"INE,<![CDATA[Consumo]]>,<![CDATA[energia]]>,<![CDATA[natural]]>,<![CDATA[Indústria e energia]]>,<![CDATA[Energia",Anual,"DGEG, Estatísticas do carvão, petróleo, energia elétrica e gás natural",Energia,Indústria e energia,Consumo de energia primária na administração regional e local (tep),D,0010164
0014450,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[05-06-2025]]></last_update>,"Distribuição da população residente com 16 e mais anos de idade (%) por Sexo, Grupo etário e Frequência de utilização de transportes públicos; Sexenal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014450/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014450/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014450&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014450&lang=PT]]></json_metainfo>,"INE,<![CDATA[Distribuição]]>,<![CDATA[população]]>,<![CDATA[rendimento]]>,<![CDATA[Condições de vida e cidadania]]>,<![CDATA[Rendimentos e condições de vida",Sexenal,"INE, Inquérito às condições de vida e rendimento",Rendimentos e condições de vida,Condições de vida e cidadania,Distribuição da população residente com 16 e mais anos de idade (%),D,0014450
0014451,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[05-06-2025]]></last_update>,"Proporção da população residente com 16 e mais anos de idade que nunca, ou quase nunca, utilizou transportes públicos (%) por Tipologia de áreas urbanas e Condição de pobreza; Sexenal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014451/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014451/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014451&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014451&lang=PT]]></json_metainfo>,"INE,<![CDATA[Proporção]]>,<![CDATA[população]]>,<![CDATA[rendimento]]>,<![CDATA[Condições de vida e cidadania]]>,<![CDATA[Rendimentos e condições de vida",Sexenal,"INE, Inquérito às condições de vida e rendimento",Rendimentos e condições de vida,Condições de vida e cidadania,"Proporção da população residente com 16 e mais anos de idade que nunca, ou quase nunca, utilizou transportes públicos (%)",D,0014451
0014453,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[05-06-2025]]></last_update>,"Distribuição dos agregados domésticos privados que utilizaram transportes públicos (%) por Avaliação do encargo com transportes públicos e Condição de pobreza; Sexenal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014453/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014453/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014453&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014453&lang=PT]]></json_metainfo>,"INE,<![CDATA[Distribuição]]>,<![CDATA[agregados]]>,<![CDATA[rendimento]]>,<![CDATA[Condições de vida e cidadania]]>,<![CDATA[Rendimentos e condições de vida",Sexenal,"INE, Inquérito às condições de vida e rendimento",Rendimentos e condições de vida,Condições de vida e cidadania,Distribuição dos agregados domésticos privados que utilizaram transportes públicos (%),D,0014453
0014452,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[05-06-2025]]></last_update>,"Distribuição da população residente com 16 e mais anos de idade que não utilizou transportes públicos com frequência (%) por Motivo principal para não ter utilizado transportes públicos com mais frequência; Sexenal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014452/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014452/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014452&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014452&lang=PT]]></json_metainfo>,"INE,<![CDATA[Distribuição]]>,<![CDATA[população]]>,<![CDATA[rendimento]]>,<![CDATA[Condições de vida e cidadania]]>,<![CDATA[Rendimentos e condições de vida",Sexenal,"INE, Inquérito às condições de vida e rendimento",Rendimentos e condições de vida,Condições de vida e cidadania,Distribuição da população residente com 16 e mais anos de idade que não utilizou transportes públicos com frequência (%),D,0014452
0014449,<last_period_available><![CDATA[S7A2023]]></last_period_available> <last_update><![CDATA[04-06-2025]]></last_update>,"Empresas (N.º) por Localização geográfica (NUTS - 2024) e Atividade económica (Divisão - CAE Rev. 3); Anual - INE, Sistema de contas integradas das empresas",Freguesia,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014449/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014449/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014449&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014449&lang=PT]]></json_metainfo>,"INE,<![CDATA[Empresas]]>,<![CDATA[por]]>,<![CDATA[empresas]]>,<![CDATA[Empresas]]>,<![CDATA[Contas integradas das empresas",Anual,"INE, Sistema de contas integradas das empresas",Contas integradas das empresas,Empresas,Empresas (N.º),D,0014449
0014441,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[31-05-2025]]></last_update>,"Proporção das crianças até aos 12 anos de idade com necessidade de cuidados formais de acompanhamento não satisfeita (%); Sexenal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014441/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014441/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014441&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014441&lang=PT]]></json_metainfo>,"INE,<![CDATA[Proporção]]>,<![CDATA[crianças]]>,<![CDATA[rendimento]]>,<![CDATA[Condições de vida e cidadania]]>,<![CDATA[Rendimentos e condições de vida",Sexenal,"INE, Inquérito às condições de vida e rendimento",Rendimentos e condições de vida,Condições de vida e cidadania,Proporção das crianças até aos 12 anos de idade com necessidade de cuidados formais de acompanhamento não satisfeita (%),D,0014441
0014435,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[30-05-2025]]></last_update>,"Proporção da população residente com menos de 16 anos de idade com necessidade de consulta com dentista não concretizada (%); Trienal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014435/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014435/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014435&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014435&lang=PT]]></json_metainfo>,"INE,<![CDATA[Proporção]]>,<![CDATA[população]]>,<![CDATA[rendimento]]>,<![CDATA[Saúde]]>,<![CDATA[Estado de saúde e cuidados de saúde autorreferidos",Trienal,"INE, Inquérito às condições de vida e rendimento",Estado de saúde e cuidados de saúde autorreferidos,Saúde,Proporção da população residente com menos de 16 anos de idade com necessidade de consulta com dentista não concretizada (%),D,0014435
0014440,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[30-05-2025]]></last_update>,"Proporção das crianças até aos 12 anos de idade que recebiam cuidados formais de acompanhamento (%) por Condição de pobreza e Modalidade de pagamento; Sexenal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014440/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014440/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014440&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014440&lang=PT]]></json_metainfo>,"INE,<![CDATA[Proporção]]>,<![CDATA[crianças]]>,<![CDATA[rendimento]]>,<![CDATA[Condições de vida e cidadania]]>,<![CDATA[Rendimentos e condições de vida",Sexenal,"INE, Inquérito às condições de vida e rendimento",Rendimentos e condições de vida,Condições de vida e cidadania,Proporção das crianças até aos 12 anos de idade que recebiam cuidados formais de acompanhamento (%),D,0014440
0014433,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[30-05-2025]]></last_update>,"Taxa de privação material e social severa da população residente com menos de 16 anos (%); Trienal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014433/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014433/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014433&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014433&lang=PT]]></json_metainfo>,"INE,<![CDATA[Taxa]]>,<![CDATA[privação]]>,<![CDATA[rendimento]]>,<![CDATA[Condições de vida e cidadania]]>,<![CDATA[Privação",Trienal,"INE, Inquérito às condições de vida e rendimento",Privação,Condições de vida e cidadania,Taxa de privação material e social severa da população residente com menos de 16 anos (%),D,0014433
0009710,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[30-05-2025]]></last_update>,Penas e medidas iniciadas com recurso à vigilância eletrónica (N.º) por Tipo de pena/medida; Anual - Direcção-Geral da Política de Justiça,Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0009710/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0009710/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0009710&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0009710&lang=PT]]></json_metainfo>,"INE,<![CDATA[Penas]]>,<![CDATA[medidas]]>,<![CDATA[Justiça]]>,<![CDATA[Justiça]]>,<![CDATA[Execução de penas e medidas de intervenção social",Anual,Direcção-Geral da Política de Justiça,Execução de penas e medidas de intervenção social,Justiça,Penas e medidas iniciadas com recurso à vigilância eletrónica (N.º),D,0009710
0014434,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[30-05-2025]]></last_update>,"Proporção da população residente com menos de 16 anos de idade com necessidade de consulta médica não concretizada (exceto medicina dentária) (%); Trienal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014434/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014434/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014434&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014434&lang=PT]]></json_metainfo>,"INE,<![CDATA[Proporção]]>,<![CDATA[população]]>,<![CDATA[rendimento]]>,<![CDATA[Saúde]]>,<![CDATA[Estado de saúde e cuidados de saúde autorreferidos",Trienal,"INE, Inquérito às condições de vida e rendimento",Estado de saúde e cuidados de saúde autorreferidos,Saúde,Proporção da população residente com menos de 16 anos de idade com necessidade de consulta médica não concretizada (exceto medicina dentária) (%),D,0014434
0009046,<last_period_available><![CDATA[S7A2023]]></last_period_available> <last_update><![CDATA[30-05-2025]]></last_update>,"Proporção de superfície das áreas classificadas (%) por Localização geográfica (NUTS - 2013); Anual - Entidades responsáveis pela conservação da natureza e das florestas do Continente, Açores e Madeira",Município,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0009046/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0009046/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0009046&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0009046&lang=PT]]></json_metainfo>,"INE,<![CDATA[Proporção]]>,<![CDATA[superfície]]>,<![CDATA[Madeira]]>,<![CDATA[Agricultura, floresta e pescas]]>,<![CDATA[Floresta",Anual,"Entidades responsáveis pela conservação da natureza e das florestas do Continente, Açores e Madeira",Floresta,"Agricultura, floresta e pescas",Proporção de superfície das áreas classificadas (%),D,0009046
0014437,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[30-05-2025]]></last_update>,"Distribuição da população residente com menos de 16 anos de idade (%) por Sexo e Limitação na realização de atividades consideradas habituais para a idade; Trienal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014437/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014437/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014437&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014437&lang=PT]]></json_metainfo>,"INE,<![CDATA[Distribuição]]>,<![CDATA[população]]>,<![CDATA[rendimento]]>,<![CDATA[Saúde]]>,<![CDATA[Estado de saúde e cuidados de saúde autorreferidos",Trienal,"INE, Inquérito às condições de vida e rendimento",Estado de saúde e cuidados de saúde autorreferidos,Saúde,Distribuição da população residente com menos de 16 anos de idade (%),D,0014437
0014442,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[30-05-2025]]></last_update>,"Distribuição das crianças até aos 12 anos de idade com necessidade de cuidados formais de acompanhamento não satisfeita (%) por Motivo principal da não satisfação; Sexenal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014442/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014442/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014442&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014442&lang=PT]]></json_metainfo>,"INE,<![CDATA[Distribuição]]>,<![CDATA[crianças]]>,<![CDATA[rendimento]]>,<![CDATA[Condições de vida e cidadania]]>,<![CDATA[Rendimentos e condições de vida",Sexenal,"INE, Inquérito às condições de vida e rendimento",Rendimentos e condições de vida,Condições de vida e cidadania,Distribuição das crianças até aos 12 anos de idade com necessidade de cuidados formais de acompanhamento não satisfeita (%),D,0014442
0014432,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[30-05-2025]]></last_update>,"Taxa de privação material e social da população residente com menos de 16 anos (%); Trienal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014432/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014432/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014432&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014432&lang=PT]]></json_metainfo>,"INE,<![CDATA[Taxa]]>,<![CDATA[privação]]>,<![CDATA[rendimento]]>,<![CDATA[Condições de vida e cidadania]]>,<![CDATA[Privação",Trienal,"INE, Inquérito às condições de vida e rendimento",Privação,Condições de vida e cidadania,Taxa de privação material e social da população residente com menos de 16 anos (%),D,0014432
0014438,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[30-05-2025]]></last_update>,"Proporção das crianças até aos 12 anos de idade que recebiam cuidados formais de acompanhamento (%) por Grupo etário e Modalidade de pagamento; Sexenal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014438/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014438/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014438&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014438&lang=PT]]></json_metainfo>,"INE,<![CDATA[Proporção]]>,<![CDATA[crianças]]>,<![CDATA[rendimento]]>,<![CDATA[Condições de vida e cidadania]]>,<![CDATA[Rendimentos e condições de vida",Sexenal,"INE, Inquérito às condições de vida e rendimento",Rendimentos e condições de vida,Condições de vida e cidadania,Proporção das crianças até aos 12 anos de idade que recebiam cuidados formais de acompanhamento (%),D,0014438
0014439,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[30-05-2025]]></last_update>,"Proporção das crianças até aos 12 anos de idade que recebiam cuidados formais de acompanhamento (%) por Tipologia de áreas urbanas e Modalidade de pagamento; Sexenal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014439/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014439/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014439&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014439&lang=PT]]></json_metainfo>,"INE,<![CDATA[Proporção]]>,<![CDATA[crianças]]>,<![CDATA[rendimento]]>,<![CDATA[Condições de vida e cidadania]]>,<![CDATA[Rendimentos e condições de vida",Sexenal,"INE, Inquérito às condições de vida e rendimento",Rendimentos e condições de vida,Condições de vida e cidadania,Proporção das crianças até aos 12 anos de idade que recebiam cuidados formais de acompanhamento (%),D,0014439
0014436,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[30-05-2025]]></last_update>,"Distribuição da população residente com menos de 16 anos de idade (%) por Sexo e Autoapreciação do estado de saúde; Trienal - INE, Inquérito às condições de vida e rendimento",Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0014436/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0014436/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0014436&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0014436&lang=PT]]></json_metainfo>,"INE,<![CDATA[Distribuição]]>,<![CDATA[população]]>,<![CDATA[rendimento]]>,<![CDATA[Saúde]]>,<![CDATA[Estado de saúde e cuidados de saúde autorreferidos",Trienal,"INE, Inquérito às condições de vida e rendimento",Estado de saúde e cuidados de saúde autorreferidos,Saúde,Distribuição da população residente com menos de 16 anos de idade (%),D,0014436
0002135,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[29-05-2025]]></last_update>,Veículos comerciais ligeiros e pesados novos vendidos (N.º) por Escalão de peso bruto; Anual - Associação do Comércio Automóvel de Portugal,Portugal,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0002135/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0002135/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0002135&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0002135&lang=PT]]></json_metainfo>,"INE,<![CDATA[Veículos]]>,<![CDATA[ligeiros]]>,<![CDATA[Portugal]]>,<![CDATA[Transportes e comunicações]]>,<![CDATA[Transportes terrestres",Anual,Associação do Comércio Automóvel de Portugal,Transportes terrestres,Transportes e comunicações,Veículos comerciais ligeiros e pesados novos vendidos (N.º),D,0002135
0010167,<last_period_available><![CDATA[S7A2024]]></last_period_available> <last_update><![CDATA[29-05-2025]]></last_update>,"Óbitos (N.º) por Local de residência (NUTS - 2013), Sexo, Grupo etário (Grandes grupos) e Dia do óbito; Anual - INE, Óbitos",NUTS II,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0010167/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0010167/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0010167&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0010167&lang=PT]]></json_metainfo>,"INE,<![CDATA[Óbitos]]>,<![CDATA[por]]>,<![CDATA[Óbitos]]>,<![CDATA[População]]>,<![CDATA[Mortalidade e esperança de vida",Anual,"INE, Óbitos",Mortalidade e esperança de vida,População,Óbitos (N.º),D,0010167
0010112,<last_period_available><![CDATA[1A202452_2]]></last_period_available> <last_update><![CDATA[29-05-2025]]></last_update>,"Óbitos (N.º) por Local de residência (NUTS - 2013), Sexo e Grupo etário; Semanal - INE, Óbitos",NUTS III,<bdd_url><![CDATA[https://www.ine.pt/xurl/indx/0010112/PT]]></bdd_url> <metainfo_url><![CDATA[https://www.ine.pt/xurl/metax/0010112/PT]]></metainfo_url>,<json_dataset><![CDATA[ https://www.ine.pt/ine/json_indicador/pindica.jsp?op=2&varcd=0010112&lang=PT]]></json_dataset> <json_metainfo><![CDATA[ https://www.ine.pt/ine/json_indicador/pindicaMeta.jsp?varcd=0010112&lang=PT]]></json_metainfo>,"INE,<![CDATA[Óbitos]]>,<![CDATA[por]]>,<![CDATA[Óbitos]]>,<![CDATA[População]]>,<![CDATA[Mortalidade e esperança de vida",Semanal,"INE, Óbitos",Mortalidade e esperança de vida,População,Óbitos (N.º),D,0010112
