id,area,name_pt,name_en,status
1807,europa,"Taxa de emprego, dos 15 aos 64 anos, por nível de escolaridade ? Mulheres",Employment rate aged 15 to 64 by level of education females,ok
2521,europa,"Taxa de emprego, dos 15 aos 64 anos, por nível de escolaridade",Employment rate aged 15 to 64 by level of education,ok
3396,europa,"Taxa de emprego, dos 20 aos 64 anos, por sexo",Employment rate aged 20 to 64 by sex,ok
2386,europa,"Taxa de emprego: total, nacionais e estrangeiros",Employment rate total citizens and foreigners,ok
1758,europa,Taxa de emprego: total e por sexo,Employment rate total and by sex,ok
1610,europa,Taxa de fecundidade geral,General fertility rate,ok
1781,europa,Taxa de inatividade: total e por sexo,Inactivity rate total and by sex,ok
2656,europa,Taxa de Inflação (Taxa de Variação do Índice de Preços no Consumidor): total e por tipo de bens e serviços,Inflation rate (growth rate consumer price index) total and by goods and services type,ok
2336,europa,Taxa de intensidade da pobreza: total e por grupo etário,Relative median at risk of poverty gap total and by age group,ok
2335,europa,Taxa de intensidade da pobreza: total e por sexo,Relative median at risk of poverty gap total and by sex,ok
3187,europa,Taxa de investimento das empresas: por alguns setores de atividade económica,Investment rate of enterprises by some sectors of economic activity,ok
3569,europa,Taxa de jovens não empregados que não estão em educação ou formação: total e por sexo,Young people neither in employment nor in education and training by sex (neet),ok
2983,europa,Taxa de mortalidade das empresas: total e por alguns setores de atividade económica,Death rate of enterprises total and by some sectors of economic activity,ok
3549,europa,Taxa de mortalidade evitável,Standardised avoidable mortality,ok
1589,europa,Taxa de mortalidade infantil,Infant mortality rate,ok
1825,europa,Taxa de mortalidade materna,Maternal mortality rate,ok
2982,europa,Taxa de natalidade das empresas: total e por alguns setores de atividade económica,Birth rate of enterprises total and by some sectors of economic activity,ok
1564,europa,Taxa de nupcialidade,Crude marriage rate,ok
3542,europa,Taxa de obesidade em adultos (+18 anos),Obesity rate by body mass index,ok
2692,europa,Taxa de poupança das famílias,Savings rate of households,ok
3788,europa,Taxa de privação material severa: total e por grupo etário,Severe material and social deprivation rate total and by age group,ok
3789,europa,Taxa de privação material severa: total e por sexo,Severe material and social deprivation rate total and by sex,ok
3531,europa,Taxa de privação material e social severa,Severe material and social deprivation rate,ok
2333,europa,Taxa de privação material severa: total e por grupo etário,Severe material deprivation rate total and by age group (2004 2020),ok
2332,europa,Taxa de privação material severa: total e por sexo,Severe material deprivation rate total and by sex (2004 2020),ok
3750,europa,Taxa de privação severa das condições da habitação,Severe housing deprivation rate,ok
3607,europa,Taxa de reciclagem de resíduos municipais,Recycling rate of municipal waste,ok
3336,europa,Taxa de resolução dos Tribunais de 1ª instância: tipo de processos (%),Clearance rate in first instance courts type of cases (percentage),ok
1940,europa,Taxa de risco de pobreza: antes e após transferências sociais,At risk of poverty rate before and after social transfers,ok
1808,europa,Taxa de risco de pobreza após transferências sociais: agregados domésticos de indivíduos com 65 e mais anos,At risk of poverty rate after social transfers households of individuals aged 65 and over,ok
2169,europa,Taxa de risco de pobreza após transferências sociais: indivíduos com 65 e mais anos,At risk of poverty rate after social transfers individuals aged 65 and over,ok
2170,europa,Taxa de risco de pobreza após transferências sociais: indivíduos com menos de 16 anos,At risk of poverty rate after social transfers individuals aged less than 16,ok
1811,europa,Taxa de risco de pobreza após transferências sociais: população empregada por tipo de agregado doméstico,At risk of poverty rate after social transfers employed population by household type,ok
2417,europa,Taxa de risco de pobreza após transferências sociais: por nível de escolaridade,At risk of poverty rate after social transfers by level of education,ok
1809,europa,Taxa de risco de pobreza após transferências sociais: por tipo de agregado doméstico com crianças dependentes,At risk of poverty rate after social transfers by household type with dependent children,ok
2171,europa,Taxa de risco de pobreza após transferências sociais: total e por sexo,At risk of poverty rate after social transfers total and by sex,ok
3534,europa,Taxa de risco de pobreza da população empregada,In work at risk of poverty rate,ok
3406,europa,Taxa de sobrecarga das despesas em habitação: total e por tipo de ocupação do alojamento,Housing cost overburden rate by tenure status,ok
2984,europa,Taxa de sobrevivência das empresas com 1 ano de vida: total e por alguns setores de atividade económica,Survival rate of enterprises with 1 year of life total and by some sectors of economic activity,ok
3612,europa,Taxa de utilização circular de materiais,Circular material use rate,ok
3589,europa,Taxa padronizada de mortalidade por homicídio,Standardised death rate due to homicide total and by sex,ok
1258,europa,Taxas de mortalidade neonatal e taxa de mortalidade fetal tardia,Neonatal mortality rates and late foetal mortality rate,ok
2680,europa,Taxas de rendibilidade de obrigações do tesouro,Return rate of treasury bonds,ok
2402,europa,Trabalhadores com contrato de trabalho temporário em % do total de empregados: total e por sexo,Temporary employees as a percentage of total employees total and by sex,ok
1620,europa,Trabalhadores com contrato de trabalho temporário: total e por nível de escolaridade completo mais elevado,Temporary employees total and by highest level of education completed,ok
1619,europa,Trabalhadores com contrato de trabalho temporário: total e por sexo,Temporary employees total and by sex,ok
3156,europa,Trabalhadores por conta de outrem ao serviço nas empresas: por alguns setores de atividade económica,Employees working in enterprises by some sectors of economic activity,ok
2466,europa,Trabalhadores por conta de outrem em alojamentos turísticos coletivos,Employees in collective tourist accommodations,ok
2470,europa,Trabalhadores por conta de outrem em % da população empregada em alojamentos turísticos coletivos,Employees as percentage of employment in collective tourist accommodations,ok
1617,europa,Trabalhadores por conta de outrem: total e por nível de escolaridade completo mais elevado,Employees total and by highest level of education completed,ok
2540,europa,Trabalhadores por conta própria como empregadores: total e por nível de escolaridade completo mais elevado,Self employed as employers total and by highest level of education completed,ok
1618,europa,Trabalhadores por conta própria não empregadores: total e por nível de escolaridade completo mais elevado,Self employed without employees total and by highest level of education completed,ok
2541,europa,Trabalhadores por conta própria: total e por nível de escolaridade completo mais elevado,Self employed total and by highest level of education completed,ok
3425,europa,Tratamento de resíduos municipais: total e tipo de tratamento,Municipal waste treatment total and by type of treatment,ok
3743,europa,Utilização e risco de pesticidas químicos,Use and risk of chemical pesticides,ok
3179,europa,Valor acrescentado a custos de fatores das empresas: por alguns setores de atividade económica,Value added at factor costs of enterprises by some sectors of economic activity,ok
3688,europa,Valor acrescentado bruto da agricultura em % do PIB,Gross value added of agriculture in percentage of gdp,ok
3650,europa,Valor acrescentado bruto da agricultura,Gross value added of agriculture,ok
3687,europa,Valor acrescentado bruto da silvicultura em % do PIB,Gross value added of forestry in percentage of gdp,ok
3662,europa,Valor acrescentado bruto da silvicultura por hectare de superfície florestal,Gross value added of forestry by forest area,ok
3664,europa,Valor acrescentado bruto da silvicultura,Gross value added of forestry,ok
3615,europa,Valor acrescentado bruto dos bens e serviços ambientais em % do PIB,Gross value added in environmental goods and services sector in percentage gdp,ok
3270,europa,Valor acrescentado bruto: total e por setor de atividade económica (Euro),Gross value added total and by sector of economic activity (euro),ok
3071,europa,Veículos ferroviários por tipo,Railway vehicles by type,ok
3070,europa,Veículos registados por tipo de veículo,Registered vehicles by type,ok
2451,europa,Viagens turísticas de residentes: total e por destino de viagem,Touristic trips by residents total and by destination of the trip,ok
2452,europa,Viagens turísticas de residentes: total e por duração da estada,Touristic trips by residents total and by length of stay,ok
2458,europa,Viagens turísticas de residentes: total e por principal meio de transporte,Touristic trips by residents total and by main mode of transport,ok
2461,europa,Viagens turísticas de residentes: total e por principal tipo de alojamento,Touristic trips by residents total and by main type of accommodation,ok
3594,europa,Vítimas de tráfico de seres humanos por sexo,Victims of trafficking in human beings by sex,ok
2705,europa,Vítimas em acidentes aéreos,Victims in air accidents,ok
2723,europa,Vítimas em acidentes ferroviários,Victims in railway accidents,ok
3045,europa,Vítimas mortais e feridos em acidentes de viação,Fatalities and injured in road accidents,ok
3588,europa,Vítimas mortais em acidentes de viação por 100 mil residentes,People killed in road accidents,ok
3178,europa,Volume de negócio das empresas: por alguns setores de atividade económica,Turnover of enterprises by some sectors of economic activity,ok
3183,europa,Volume médio de negócio por empresa: por alguns setores de atividade económica,Average turnover per enterprise by some sectors of economic activity,ok
3077,europa,"Voos comerciais de transporte de mercadorias total, voos domésticos e voos internacionais",Commercial goods air flights total domestic flights and international flights,ok
2710,europa,Voos comerciais de transporte de passageiros: chegadas e partidas,Commercial passenger air flights arrivals and departures,ok
2709,europa,"Voos comerciais de transporte de passageiros: total, voos domésticos e voos internacionais",Commercial passenger air flights total domestic flights and international flights,ok
2711,europa,"Voos comerciais internacionais de transporte de passageiros: total, UE27 e extra-UE27",Commercial passenger international air flights total eu27 and extra eu27,ok
522,municipios,Abono de família para crianças e jovens da Segurança Social,Child benefit from social security beneficiaries and descendants or equal status,ok
498,municipios,Acidentes de viação com vítimas por mil habitantes,Road traffic accidents with victims per thousand inhabitants,ok
230,municipios,Acidentes de viação com vítimas,Road traffic accidents with victims,ok
797,municipios,"Agregados domésticos privados com computador, com ligação à Internet e com ligação à Internet através de banda larga (%)",Private households with a computer with internet access and with broadband internet access (percentage),ok
826,municipios,Agregados domésticos privados monoparentais: total e por sexo,Single parent private households total and by sex,ok
825,municipios,Agregados domésticos privados: total e por tipo de composição,Private households total and by household type,ok
827,municipios,Agregados domésticos privados unipessoais: total e de indivíduos com 65 e mais anos,Single person private households total and with a person aged 65 and over,ok
1,municipios,Água captada: total e por origem do caudal,Water abstraction total and by water source,ok
484,municipios,Água distribuída/consumida por habitante,Water supplied consumed per inhabitant,ok
3,municipios,Água distribuída/consumida,Water supplied consumed,ok
92,municipios,Alojamentos familiares clássicos,Conventional dwellings,ok
5,municipios,Alojamentos servidos por sistemas de drenagem de águas residuais (%),Dwellings connected to sewerage systems (percentage),ok
4,municipios,Alojamentos servidos por sistemas públicos de abastecimento de água (%),Dwellings connected to public water supply systems (percentage),ok
746,municipios,Alojamentos turísticos: total e por tipo de alojamento,Tourist accommodations total and by type of accommodations,ok
50,municipios,Altitude máxima por Território,Maximum height,ok
49,municipios,Altitude mínima por Território,Minimum height,ok
169,municipios,"Alunos do sexo feminino matriculados nos ensinos pré-escolar, básico e secundário: total e por nível de ensino",Enrolled female students in pre school primary lower secondary and upper secondary education total and by level of education,ok
168,municipios,"Alunos do sexo masculino matriculados nos ensinos pré-escolar, básico e secundário: total e por nível de ensino",Enrolled male students in pre school primary lower secondary and upper secondary education total and by level of education,ok
174,municipios,Alunos matriculados no ensino básico privado: total e por modalidade de ensino,Students enrolled in private primary and lower secondary education total and by modality of education,ok
173,municipios,Alunos matriculados no ensino básico público: total e por modalidade de ensino,Students enrolled in public primary lower secondary education total and by modality of education,ok
172,municipios,Alunos matriculados no ensino básico: total e por modalidade de ensino,Students enrolled in primary lower secondary education total and by modality of education,ok
344,municipios,Alunos matriculados no ensino básico: total e por subsistema de ensino,Students enrolled in primary and lower secondary education total and by sub system of education,ok
201,municipios,Alunos matriculados no ensino secundário privado: total e por modalidade de ensino,Students enrolled in private upper secondary education total and by modality of education,ok
200,municipios,Alunos matriculados no ensino secundário público: total e por modalidade de ensino,Students enrolled in public upper secondary education total and by modality of education,ok
175,municipios,Alunos matriculados no ensino secundário: total e por modalidade de ensino,Students enrolled in upper secondary education total and by modality of education,ok
345,municipios,Alunos matriculados no ensino secundário: total e por subsistema de ensino,Students enrolled in upper secondary education total and by sub system of education,ok
317,municipios,Alunos matriculados no ensino superior politécnico: total e por sexo,Students enrolled in polytechnic higher education total and by sex,ok
304,municipios,Alunos matriculados no ensino superior privado: total e por tipo de ensino,Students enrolled in private higher education total and by type of education,ok
303,municipios,Alunos matriculados no ensino superior público: total e por tipo de ensino,Students enrolled in public higher education total and by type of education,ok
313,municipios,Alunos matriculados no ensino superior: total e por área de educação e formação,Students enrolled in higher education total and by area of education and training,ok
310,municipios,Alunos matriculados no ensino superior: total e por nível de formação,Students enrolled in higher education total and by level of training,ok
305,municipios,Alunos matriculados no ensino superior: total e por sexo,Students enrolled in higher education total and by sex,ok
301,municipios,Alunos matriculados no ensino superior: total e por subsistema de ensino,Students enrolled in higher education total and by sub system of education,ok
302,municipios,Alunos matriculados no ensino superior: total e por tipo de ensino,Students enrolled in higher education total and by type of education,ok
316,municipios,Alunos matriculados no ensino superior universitário: total e por sexo,Students enrolled in university higher education total and by sex,ok
386,municipios,"Alunos matriculados nos ensinos pré-escolar, básico e secundário em % da população residente: total e por nível de ensino",Enrolled students in pre school primary lower secondary and upper secondary education as a percentage of resident population total and by level of education,ok
203,municipios,"Alunos matriculados nos ensinos pré-escolar, básico e secundário privado: total e por nível de ensino",Enrolled students in private pre school primary lower secondary and upper secondary education total and by level of education,ok
202,municipios,"Alunos matriculados nos ensinos pré-escolar, básico e secundário público: total e por nível de ensino",Enrolled students in public pre school primary lower secondary and upper secondary education total and by level of education,ok
166,municipios,"Alunos matriculados nos ensinos pré-escolar, básico e secundário: total e por nível de ensino",Enrolled students in pre school primary lower secondary and upper secondary education total and by level of education,ok
1015,municipios,Áreas Protegidas e Rede Natura 2000 (percentagem),Protected areas and natura 2000 network (percentage),ok
1014,municipios,Áreas Protegidas e Rede Natura 2000,Protected areas and natura 2000 network,ok
541,municipios,Beneficiários ativos da Segurança Social no total da população residente com 15 e mais anos (%),Social security active beneficiaries in total of resident population aged 15 and over (percentage),ok
507,municipios,Beneficiários ativos da Segurança Social,Active beneficiaries from social security,ok
716,municipios,Beneficiários das prestações de desemprego da Segurança Social no total da população residente com 15 e mais anos (%),Social security unemployment benefits in total of resident population aged 15 and over (percentage),ok
715,municipios,Beneficiários do Rendimento Mínimo Garantido e Rendimento Social de Inserção da Segurança Social no total da população residente com 15 e mais anos (%),Social security beneficiaries of guaranteed minimum income and social integration benefit in total of resident population aged 15 and over (percentage),ok
515,municipios,Beneficiários do Rendimento Mínimo Garantido e Rendimento Social de Inserção da Segurança Social: total e por grupo etário,Social security beneficiaries of guaranteed minimum income and social integration benefit total and by age group,ok
513,municipios,Beneficiários do Rendimento Mínimo Garantido e Rendimento Social de Inserção da Segurança Social: total e por sexo,Social security beneficiaries of guaranteed minimum income and social integration benefit total and by sex,ok
544,municipios,Beneficiários do subsídio de desemprego da Segurança Social no total de beneficiários ativos (%),Social security beneficiaries of unemployment benefit in total of active beneficiaries (percentage),ok
512,municipios,Beneficiários do subsídio de desemprego da Segurança Social: total e por sexo,Social security beneficiaries of unemployment benefit total and by sex,ok
517,municipios,Beneficiários do subsídio por doença da Segurança Social: total e por sexo,Social security beneficiaries of sickness benefit total and by sex,ok
516,municipios,Beneficiários do subsídio social de desemprego da Segurança Social: total e por sexo,Social security beneficiaries of supplementary unemployment benefit total and by sex,ok
493,municipios,Caixa Geral de Aposentações: reformados/aposentados e pensionistas,Public administration retirement fund retirees and pensioners,ok
492,municipios,Caixa Geral de Aposentações: subscritores,Public administration retirement fund subscribers,ok
927,municipios,Caixas Automáticas Multibanco,Atm machines,ok
244,municipios,Camas nos hospitais,Beds in hospitals,ok
747,municipios,Capacidade nos alojamentos turísticos: total e por tipo de alojamento,Lodging capacity in tourist accommodations total and by type of accommodations,ok
535,municipios,Cartórios notariais: principais atos notariais celebrados por escritura pública por tipo de ato,Notary's office main notary deeds entered into by public deed by type of deed,ok
91,municipios,Casamentos dissolvidos por morte,Dissolved marriages by death,ok
93,municipios,Casamentos entre pessoas do sexo oposto: total e por forma de celebração,Marriages between people of the opposite sex total and by type of ceremony,ok
354,municipios,Casamentos não católicos entre pessoas do sexo oposto (%),Non catholic marriages between people of the opposite sex (percentage),ok
95,municipios,Casamentos: total e por nacionalidade dos cônjuges,Marriages total and by spouses nationality,ok
634,municipios,Número de Casamentos por região,Marriages,ok
489,municipios,Centros de saúde: consultas médicas por habitante (1999-2012),Primary health centres medical appointments per inhabitant (1999 2012),ok
236,municipios,Centros de saúde: total e por tipo de serviço (1993-2012),Primary health centres total and by type of service (1993 2012),ok
490,municipios,Centros de saúde: urgências por mil habitantes (1999-2012),Primary health centres emergencies per thousand inhabitants (1999 2012),ok
51,municipios,Evolução do número de Cidades,Cities,ok
11,municipios,Cinema: nº de ecrãs,Cinema screen,ok
423,municipios,Cinema: espectadores por mil habitantes,Cinema audience per thousand inhabitants,ok
16,municipios,Cinema: espectadores,Cinema audiences,ok
30,municipios,Cinema: lotação nas salas de cinema,Cinema capacity,ok
424,municipios,Cinema: número médio de espectadores por sessão,Cinema average audience per screening,ok
32,municipios,Cinema: receitas de bilheteira,Cinema box office revenue,ok
6,municipios,Cinema: recintos por concelho,Cinema facilities,ok
13,municipios,Cinema: número de sessões exibidas,Cinema screenings,ok
1004,municipios,Cirurgias nos hospitais - por dia,Daily surgeries in hospitals,ok
933,municipios,Compras e valores das compras efetuadas em terminais de pagamento automático,Purchases and value of purchases made with automatic payment terminals,ok
409,municipios,Computadores com ligação à Internet em % do total de computadores no ensino básico e secundário privado: total e por nível de ensino,Computers with internet connection as a percentage of total computers in primary lower secondary and upper secondary private education total and by level of education,ok
408,municipios,Computadores com ligação à Internet em % do total de computadores no ensino básico e secundário público: total e por nível de ensino,Computers with internet connection as a percentage of total computers in primary lower secondary and upper secondary public education total and by level of education,ok
389,municipios,Computadores com ligação à Internet em % do total de computadores no ensino básico e secundário: total e por nível de ensino,Computers with internet connection as a percentage of total computers in primary lower secondary and upper secondary education total and by level of education,ok
167,municipios,Computadores com ligação à Internet no ensino básico e secundário privado: total e por nível de ensino,Computers with internet connection in private primary lower secondary and upper secondary education total and by level of education,ok
180,municipios,Computadores com ligação à Internet no ensino básico e secundário público: total e por nível de ensino,Computers with internet connection in public primary lower secondary and upper secondary education total and by level of education,ok
176,municipios,Computadores com ligação à Internet no ensino básico e secundário: total e por nível de ensino,Computers with internet connection in primary lower secondary and upper secondary education total and by level of education,ok
177,municipios,Computadores no ensino básico e secundário privado: total e por nível de ensino,Computers in private primary lower secondary and upper secondary education total and by level of education,ok
178,municipios,Computadores no ensino básico e secundário público: total e por nível de ensino,Computers in public primary lower secondary and upper secondary education total and by level of education,ok
179,municipios,Computadores no ensino básico e secundário: total e por nível de ensino,Computers in primary lower secondary and upper secondary education total and by level of education,ok
991,municipios,Concentração de pessoal ao serviço das quatro maiores empresas não financeiras (%),Concentration of personnel employed of the four non financial enterprises (percentage),ok
924,municipios,Concentração do volume de negócios e do valor acrescentado bruto das quatro maiores empresas não financeiras (%),Concentration of turnover and of gross value added of the four non financial enterprises (percentage),ok
248,municipios,Consultas externas nos hospitais: total e por algumas especialidades médicas,External appointments in hospitals total and by some medical specialities,ok
249,municipios,Consultas médicas nos centros de saúde: total e por algumas especialidades médicas (1999-2012),Medical appointments in primary health centres total and by some medical specialities (1999 2012),ok
18,municipios,Consumidores de energia elétrica: total e por tipo de consumo,Electricity consumers total and by type of consumption,ok
436,municipios,Consumo de energia elétrica por consumidor: total e por tipo de consumo,Electricity consumption by consumer total and by type of consumption,ok
435,municipios,Consumo de energia elétrica por habitante: total e por tipo de consumo,Electricity consumption per inhabitant total and by type of consumption,ok
28,municipios,Consumo de energia elétrica: total e por setor de atividade económica,Electricity consumption total and by sector of economic activity,ok
25,municipios,Consumo de energia elétrica: total e por tipo de consumo,Electricity consumption total and by type of consumption,ok
485,municipios,Consumo de gás natural por habitante,Natural gas consumption per inhabitant,ok
31,municipios,Consumo de gás natural,Natural gas consumption,ok
463,municipios,Contributo dos saldos natural e migratório para a variação populacional anual (%),Contribution of natural and migratory growth to annual population variation (percentage),ok
40,municipios,Corpos de Bombeiros,Fire brigade,ok
385,municipios,"Crédito concedido a clientes por bancos, caixas económicas e caixas de crédito agrícola mútuo: total e por tipo de crédito",Credit granted to customers by banking savings banks and mutual agricultural lending banks total and by type of credit,ok
383,municipios,"Crédito concedido pelos bancos, caixas económicas e caixas de crédito agrícola mútuo: total, a clientes e a não clientes",Credit granted by banking savings banks and mutual agricultural lending banks total to customers and non customers,ok
995,municipios,Crimes registados pelas polícias por mil habitantes,Crimes registered by police per thousand inhabitants,ok
600,municipios,Crimes registados pelas polícias: total e por algumas categorias de crime,Crimes registered by police total and by some categories of crime,ok
599,municipios,Crimes registados pelas polícias: total e por tipo de crime,Crimes registered by police total and by type of crime,ok
920,municipios,Densidade das empresas não financeiras,Non financial enterprises density,ok
452,municipios,Densidade populacional: estatísticas por município,Population density,ok
377,municipios,"Depósitos de clientes nos bancos, caixas económicas e caixas de crédito agrícola mútuo: total e por tipo de cliente",Customer deposits in banking savings banks and mutual agricultural lending banks total and by type of customer,ok
221,municipios,Desempregados inscritos nos centros de emprego e de formação profissional (média anual): total e por grupo etário,Unemployment registered at the public employment office (yearly average) total and by age group,ok
222,municipios,Desempregados inscritos nos centros de emprego e de formação profissional (média anual): total e por por nível de escolaridade completo,Unemployment registered at the public employment office (yearly average) total and by highest level of education completed,ok
227,municipios,Desempregados inscritos nos centros de emprego e de formação profissional (média anual): total e por sexo,Unemployment registered at the public employment office (yearly average) total and by sex,ok
228,municipios,Desempregados inscritos nos centros de emprego e de formação profissional (média anual): total e por tempo de inscrição,Unemployment registered at the public employment office (yearly average) total and by length of registration,ok
229,municipios,Desempregados inscritos nos centros de emprego e de formação profissional (média anual): total e por tipo de desemprego,Unemployment registered at the public employment office (yearly average) total and by unemployment type,ok
231,municipios,Desempregados inscritos nos centros de emprego e de formação profissional à procura de novo emprego (média anual): total e por grandes setores de atividade económica,Unemployment registered at the public employment office seeking a new job (yearly average) total and by large sectors of economic activity,ok
592,municipios,Desempregados inscritos nos centros de emprego e de formação profissional no total da população residente com 15 a 64 anos (%),Unemployment registered at the public employment office in total of resident population aged 15 to 64 (percentage),ok
220,municipios,Desempregados inscritos nos centros de emprego e de formação profissional,Unemployment registered at the public employment office,ok
795,municipios,"Despesa das Câmaras Municipais em cultura e desporto: total, correntes e de capital",Town council expenditure on culture and sports total current and capital,ok
35,municipios,Despesa das Câmaras Municipais em cultura e desporto: total e por domínio cultural (1995-2012),Town council expenditure on culture and sports total and by cultural area (1995 2012),ok
767,municipios,Despesa das Câmaras Municipais em cultura e desporto: total e por domínio cultural (2013-),Town council expenditure on culture and sports total and by cultural area (2013 ),ok
796,municipios,Despesas das Câmaras Municipais em cultura e desporto em % do total de despesas,Town council expenditure on culture and sports as a percentage of total expenditure,ok
799,municipios,Despesas dos Corpos de Bombeiros,Fire brigade expenditure,ok
794,municipios,Despesas dos municípios em ambiente em % do total de despesas,Municipalities environmental expenditure as a percentage of total expenditure,ok
434,municipios,Despesas dos municípios em ambiente per capita: por domínios de gestão e proteção ambiental,Municipalities expenditure on environment per capita by environmental management and protection domains,ok
12,municipios,Despesas dos municípios em ambiente: total e por domínios de gestão e proteção do ambiente,Municipalities environmental expenditure total and by environmental management and protection domains,ok
946,municipios,Despesas em atividades de investigação e desenvolvimento (I&D) em % do PIB: por setor de execução,Expenditure in research and development activities (r d) as a percentage of gdp by sector of performance,ok
876,municipios,Despesas em atividades de investigação e desenvolvimento (I&D): total e por setor de execução,Expenditure in research and development activities (r d) total and by sector of performance,ok
250,municipios,Dias de internamento nos centros de saúde (1993-2012),Hospitalisation days in primary health centres (1993 2012),ok
477,municipios,Diferença entre o salário mínimo nacional e a remuneração base média mensal dos trabalhadores por conta de outrem,Difference between the national minimum salary and average basic monthly remuneration of employees,ok
847,municipios,Dimensão média dos agregados domésticos privados,Average private households size,ok
343,municipios,Diplomados no ensino superior: total e por área de educação e formação,Graduates in higher education total and by area of education and training,ok
342,municipios,Diplomados no ensino superior: total e por nível de formação,Graduates in higher education total and by level of training,ok
339,municipios,Diplomados no ensino superior: total e por sexo,Graduates in higher education total and by sex,ok
341,municipios,Diplomados no ensino superior: total e por subsistema de ensino,Graduates in higher education total and by sub system of education,ok
340,municipios,Diplomados no ensino superior: total e por tipo de ensino,Graduates in higher education total and by type of education,ok
96,municipios,Divórcios entre pessoas do sexo oposto: total e por forma de celebração do casamento,Divorces between people of the opposite sex total and by type of marriage ceremony,ok
97,municipios,Evolução do número de Divórcios,Divorces,ok
326,municipios,Docentes do ensino superior: total e por grupo etário,Teaching staff in higher education total and by age group,ok
320,municipios,Docentes do ensino superior: total e por subsistema de ensino,Teaching staff in higher education total and by sub system of education,ok
324,municipios,Docentes do ensino superior: total e por tipo de ensino,Teaching staff in higher education total and by type of education,ok
210,municipios,"Docentes em exercício nos ensinos pré-escolar, básico e secundário privado: total e por nível de ensino",Teaching staff in pre school primary lower secondary and upper secondary private education total and by level of education,ok
209,municipios,"Docentes em exercício nos ensinos pré-escolar, básico e secundário público: total e por nível de ensino",Teaching staff in pre school primary lower secondary and upper secondary public education total and by level of education,ok
208,municipios,"Docentes em exercício nos ensinos pré-escolar, básico e secundário: total e por nível de ensino",Teaching staff in pre school primary lower secondary and upper secondary education total and by level of education,ok
761,municipios,Dormidas nos alojamentos turísticos por 100 habitantes,Nights spent in tourist accommodations per 100 inhabitants,ok
748,municipios,Dormidas nos alojamentos turísticos: total e por tipo de alojamento,Nights spent in tourist accommodations total and by type of establishment,ok
917,municipios,Duração média semanal do trabalho efetivo dos trabalhadores por conta de outrem: total e por sexo,Average length of working week by employees total and by sex,ok
102,municipios,Edifícios concluídos para habitação familiar: total e por tipo de obra,Buildings completed for family housing total and by type of building work,ok
100,municipios,Edifícios concluídos: total e por tipo de obra,Buildings completed total and by type of building work,ok
88,municipios,Edifícios de habitação familiar clássica,Conventional family housing buildings,ok
107,municipios,Edifícios licenciados para habitação familiar: total e por tipo de obra,Licensed buildings for family housing total and by type of building work,ok
106,municipios,Edifícios licenciados: total e por tipo de obra,Licensed buildings total and by type of building work,ok
622,municipios,"Eleitores nas eleições para a Assembleia da República: total, votantes e abstenção",Registered voters in the elections for the parliament total voters and abstention,ok
633,municipios,"Eleitores nas eleições para a Assembleia Legislativa da Região Autónoma da Madeira: total, votantes e abstenção",Registered voters in the elections for the legislative assembly of the autonomous region of madeira total voters and abstention,ok
645,municipios,"Eleitores nas eleições para a Assembleia Legislativa da Região Autónoma dos Açores: total, votantes e abstenção",Registered voters in the elections for the legislative assembly of the autonomous region of the azores total voters and abstention,ok
619,municipios,"Eleitores nas eleições para a Presidência da República: total, votantes e abstenção",Registered voters in the elections for the presidency of the republic total voters and abstention,ok
631,municipios,"Eleitores nas eleições para as Autarquias Locais: total, votantes e abstenção",Registered voters in the elections for the local authorities total voters and abstention,ok
625,municipios,"Eleitores nas eleições para o Parlamento Europeu: total, votantes e abstenção",Registered voters in the elections for the european parliament total voters and abstention,ok
981,municipios,"Embarcações de pesca: total, com e sem motor",Fishing vessels total with and without motor,ok
990,municipios,Empresas individuais não financeiras: total e por setor de atividade económica,Non financial individual business total and by sector of economic activity,ok
919,municipios,Empresas não financeiras com menos de 10 pessoas ao serviço em % do total de empresas não financeiras,Non financial enterprises with fewer than 10 personnel employed as a percentage of total non financial enterprises,ok
934,municipios,Empresas não financeiras por 100 habitantes,Non financial enterprises per 100 inhabitants,ok
916,municipios,Empresas não financeiras: total e por dimensão,Non financial enterprises total and by size,ok
915,municipios,Empresas não financeiras: total e por escalão de pessoal ao serviço,Non financial enterprises total and by band of personnel employed,ok
911,municipios,Empresas não financeiras: total e por forma jurídica,Non financial enterprises total and by legal form,ok
346,municipios,Empresas não financeiras: total e por setor de atividade económica,Non financial enterprises total and by sector of economic activity,ok
521,municipios,Entidades empregadoras com declaração de remuneração à Segurança Social,Employers with remuneration declaration made to social security,ok
873,municipios,Esperança de vida à nascença: total e por sexo,Life expectancy at birth total and by sex,ok
872,municipios,Esperança de vida aos 65 anos: total e por sexo,Life expectancy at 65 years old total and by sex,ok
52,municipios,Espetáculos ao vivo: bilhetes vendidos,Live show sold tickets,ok
426,municipios,Espetáculos ao vivo: espectadores por mil habitantes,Live shows audience per thousand inhabitants,ok
45,municipios,Espetáculos ao vivo: espectadores,Live shows audiences,ok
427,municipios,Espetáculos ao vivo: número médio de espectadores por sessão,Live shows average audience per performance,ok
37,municipios,Espetáculos ao vivo: receitas de bilheteira,Live shows box office revenue,ok
43,municipios,Espetáculos ao vivo: sessões,Live shows performances,ok
368,municipios,"Estabelecimentos de bancos, caixas económicas e caixas de crédito agrícola mútuo",Banking savings banks and mutual agricultural lending bank establishments,ok
