id,area,name,fontes,ultima_atualizacao,url,removed,featured
1570,europa,"População residente, estimativas a 1 de janeiro: total e por sexo",Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-10,https://www.pordata.pt/europa/populacao+residente++estimativas+a+1+de+janeiro+total+e+por+sexo-1570,,
1867,europa,População residente do sexo feminino: total e por grandes grupos etários (percentagem),Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-01-27,https://www.pordata.pt/europa/populacao+residente+do+sexo+feminino+total+e+por+grandes+grupos+etarios+(percentagem)-1867,,
1608,europa,População residente do sexo feminino: total e por grandes grupos etários,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-01-27,https://www.pordata.pt/europa/populacao+residente+do+sexo+feminino+total+e+por+grandes+grupos+etarios-1608,,
1276,europa,População residente do sexo feminino: total e por grupo etário,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-01-27,https://www.pordata.pt/europa/populacao+residente+do+sexo+feminino+total+e+por+grupo+etario-1276,,
1866,europa,População residente do sexo masculino: total e por grandes grupos etários (percentagem),Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-01-27,https://www.pordata.pt/europa/populacao+residente+do+sexo+masculino+total+e+por+grandes+grupos+etarios+(percentagem)-1866,,
1607,europa,População residente do sexo masculino: total e por grandes grupos etários,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-01-27,https://www.pordata.pt/europa/populacao+residente+do+sexo+masculino+total+e+por+grandes+grupos+etarios-1607,,
1275,europa,População residente do sexo masculino: total e por grupo etário,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-01-27,https://www.pordata.pt/europa/populacao+residente+do+sexo+masculino+total+e+por+grupo+etario-1275,,
3516,europa,População residente em % da população da UE27,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-10,https://www.pordata.pt/europa/populacao+residente+em+percentagem+da+populacao+da+ue27-3516,,
2265,europa,População residente: idade mediana,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-01-27,https://www.pordata.pt/europa/populacao+residente+idade+mediana-2265,,
2527,europa,População residente que viajou em turismo em % da população residente: total e por destino da viagem,Eurostat | Entidades Nacionais | NU | Institutos Nacionais de Estatística | PORDATA,2026-01-27,https://www.pordata.pt/europa/populacao+residente+que+viajou+em+turismo+em+percentagem+da+populacao+residente+total+e+por+destino+da+viagem-2527,,
2815,europa,População residente que viajou em turismo em % da população residente: total e por grupo etário,Eurostat | Entidades Nacionais | NU | Institutos Nacionais de Estatística | PORDATA,2026-01-27,https://www.pordata.pt/europa/populacao+residente+que+viajou+em+turismo+em+percentagem+da+populacao+residente+total+e+por+grupo+etario-2815,,
2450,europa,População residente que viajou em turismo: total e por destino da viagem,Eurostat | Entidades Nacionais | PORDATA,2026-01-15,https://www.pordata.pt/europa/populacao+residente+que+viajou+em+turismo+total+e+por+destino+da+viagem-2450,,
2449,europa,População residente que viajou em turismo: total e por grupo etário,Eurostat | Entidades Nacionais | PORDATA,2026-01-15,https://www.pordata.pt/europa/populacao+residente+que+viajou+em+turismo+total+e+por+grupo+etario-2449,,
2448,europa,População residente que viajou em turismo: total e por sexo,Eurostat | Entidades Nacionais | PORDATA,2026-01-20,https://www.pordata.pt/europa/populacao+residente+que+viajou+em+turismo+total+e+por+sexo-2448,,
1416,europa,População residente servida por sistemas de tratamento de águas residuais urbanas (%),Eurostat | OCDE | Institutos Nacionais de Estatística | PORDATA,2026-01-06,https://www.pordata.pt/europa/populacao+residente+servida+por+sistemas+de+tratamento+de+aguas+residuais+urbanas+(percentagem)-1416,,
3807,europa,"População residente: total, nacionais e estrangeiros",Eurostat | NU | OIT | Entidades Nacionais | PORDATA,2026-01-21,https://www.pordata.pt/europa/populacao+residente+total++nacionais+e+estrangeiros-3807,,
1865,europa,População residente: total e por grandes grupos etários (percentagem),Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-01-27,https://www.pordata.pt/europa/populacao+residente+total+e+por+grandes+grupos+etarios+(percentagem)-1865,,
1606,europa,População residente: total e por grandes grupos etários,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-01-27,https://www.pordata.pt/europa/populacao+residente+total+e+por+grandes+grupos+etarios-1606,,
1274,europa,População residente: total e por grupo etário,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-01-27,https://www.pordata.pt/europa/populacao+residente+total+e+por+grupo+etario-1274,,
1571,europa,População residente: total e por sexo,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-10,https://www.pordata.pt/europa/populacao+residente+total+e+por+sexo-1571,,
1951,europa,População residente,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-10,https://www.pordata.pt/europa/populacao+residente-1951,,
1526,europa,População sem capacidade de aquisição de alguns equipamentos domésticos (%),Eurostat | Entidades Nacionais | PORDATA,2026-01-21,https://www.pordata.pt/europa/populacao+sem+capacidade+de+aquisicao+de+alguns+equipamentos+domesticos+(percentagem)-1526,,
2125,europa,População sem capacidade para assegurar o pagamento de despesas inesperadas: total e por grupos de rendimento (%),Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/populacao+sem+capacidade+para+assegurar+o+pagamento+de+despesas+inesperadas+total+e+por+grupos+de+rendimento+(percentagem)-2125,,
2126,europa,"População sem capacidade para assegurar uma refeição de carne, peixe ou equivalente vegetariano de 2 em 2 dias: total e por grupos de rendimento (%)",Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/populacao+sem+capacidade+para+assegurar+uma+refeicao+de+carne++peixe+ou+equivalente+vegetariano+de+2+em+2+dias+total+e+por+grupos+de+rendimento+(percentagem)-2126,,
3236,europa,População sem o ensino secundário (ISCED 0-2) em % da população entre os 25 e os 64 anos: total e por grupo etário,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/populacao+sem+o+ensino+secundario+(isced+0+2)+em+percentagem+da+populacao+entre+os+25+e+os+64+anos+total+e+por+grupo+etario-3236,,
3491,europa,População sem o ensino secundário (ISCED 0-2) em % da população entre os 25 e os 64 anos: total e por sexo,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-19,https://www.pordata.pt/europa/populacao+sem+o+ensino+secundario+(isced+0+2)+em+percentagem+da+populacao+entre+os+25+e+os+64+anos+total+e+por+sexo-3491,,
3540,europa,População servida pelo menos por sistemas de tratamento secundário de águas residuais (%),Eurostat | OCDE | Institutos Nacionais de Estatística | PORDATA,2026-01-15,https://www.pordata.pt/europa/populacao+servida+pelo+menos+por+sistemas+de+tratamento+secundario+de+aguas+residuais+(percentagem)-3540,,
2672,europa,Posição de investimento internacional: ativos e passivos financeiros face ao estrangeiro (Euro),Eurostat | BCE | Entidades Nacionais | PORDATA,2026-01-26,https://www.pordata.pt/europa/posicao+de+investimento+internacional+ativos+e+passivos+financeiros+face+ao+estrangeiro+(euro)-2672,,
2674,europa,Posição de investimento internacional em % do PIB,Eurostat | BCE | Entidades Nacionais | PORDATA,2026-04-14,https://www.pordata.pt/europa/posicao+de+investimento+internacional+em+percentagem+do+pib-2674,,
1406,europa,"Precipitação: chuva, granizo e neve",Eurostat | OCDE | Institutos Nacionais de Estatística | PORDATA,2026-01-05,https://www.pordata.pt/europa/precipitacao-1406,,
1479,europa,Preços da eletricidade para utilizadores domésticos e industriais (PPC),Eurostat | Institutos Nacionais de Estatística | Ministérios | Agências de Energia | Companhias de Eletricidade (em caso de monopólios) | PORDATA,2026-03-18,https://www.pordata.pt/europa/precos+da+eletricidade+para+utilizadores+domesticos+e+industriais+(ppc)-1479,,
1477,europa,Preços da eletricidade para utilizadores domésticos e industriais,Eurostat | Institutos Nacionais de Estatística | Ministérios | Agências de Energia | Companhias de Eletricidade (em caso de monopólios) | PORDATA,2026-03-18,https://www.pordata.pt/europa/precos+da+eletricidade+para+utilizadores+domesticos+e+industriais-1477,,
1480,europa,Preços do gás natural para utilizadores domésticos e industriais (PPC),Eurostat | Institutos Nacionais de Estatística | Ministérios | Agências de Energia | Companhias de Eletricidade (em caso de monopólios) | PORDATA,2026-03-19,https://www.pordata.pt/europa/precos+do+gas+natural+para+utilizadores+domesticos+e+industriais+(ppc)-1480,,
1478,europa,Preços do gás natural para utilizadores domésticos e industriais,Eurostat | Institutos Nacionais de Estatística | Ministérios | Agências de Energia | Companhias de Eletricidade (em caso de monopólios) | PORDATA,2026-03-19,https://www.pordata.pt/europa/precos+do+gas+natural+para+utilizadores+domesticos+e+industriais-1478,,
3552,europa,Prevalência do tabagismo: total e por sexo,Direção-Geral de Saúde e Segurança dos Alimentos da Comissão Europeia | PORDATA,2026-01-06,https://www.pordata.pt/europa/prevalencia+do+tabagismo+total+e+por+sexo-3552,,
3311,europa,Prisões: lotação oficial e reclusos,Eurostat | UNODC | Entidades Nacionais | PORDATA,2026-04-29,https://www.pordata.pt/europa/prisoes+lotacao+oficial+e+reclusos-3311,,
3333,europa,"Processos cíveis e/ou comerciais nos tribunais de 1ª instância: entrados, findos e pendentes",Eurostat | UNODC | Entidades Nacionais | PORDATA,2026-07-08,https://www.pordata.pt/europa/processos+civeis+e+ou+comerciais+nos+tribunais+de+1%c2%aa+instancia+entrados++findos+e+pendentes-3333,,
3305,europa,"Processos criminais nos Tribunais de 1ª instância: entrados, findos e pendentes",Eurostat | UNODC | Entidades Nacionais | PORDATA,2026-07-08,https://www.pordata.pt/europa/processos+criminais+nos+tribunais+de+1%c2%aa+instancia+entrados++findos+e+pendentes-3305,,
3494,europa,Produção bruta de eletricidade: total e por alguns tipos de fonte energética,Eurostat | AIE | UNECE | Entidades Nacionais | PORDATA,2026-01-09,https://www.pordata.pt/europa/producao+bruta+de+eletricidade+total+e+por+alguns+tipos+de+fonte+energetica-3494,,
3698,europa,Produção das principais culturas agrícolas,Eurostat | Entidades Nacionais | PORDATA,2024-11-08,https://www.pordata.pt/europa/producao+das+principais+culturas+agricolas-3698,,
3423,europa,Produção de resíduos municipais,Eurostat | OCDE | Institutos Nacionais de Estatística | PORDATA,2026-03-31,https://www.pordata.pt/europa/producao+de+residuos+municipais-3423,,
3613,europa,Produção de resíduos (excluindo os principais resíduos minerais) por perigosidade <em>per capita</em>,Eurostat | Entidades Nacionais | PORDATA,2026-01-14,https://www.pordata.pt/europa/producao+de+residuos+por+perigosidade+per+capita-3613,,
1382,europa,"Produção de resíduos: total, da atividade económica e dos agregados domésticos",Eurostat | OCDE | Entidades Nacionais | PORDATA,2026-01-19,https://www.pordata.pt/europa/producao+de+residuos+total++da+atividade+economica+e+dos+agregados+domesticos-1382,,
1735,europa,Produção nacional de energia em % da produção total de energia da UE27: por tipo de produto energético,Eurostat | AIE | UNECE | Entidades Nacionais | PORDATA,2026-05-21,https://www.pordata.pt/europa/producao+nacional+de+energia+em+percentagem+da+producao+total+de+energia+da+ue27+por+tipo+de+produto+energetico-1735,,
1367,europa,Produção primária de energia: total e por alguns tipos de produto energético,Eurostat | AIE | UNECE | Entidades Nacionais | PORDATA,2026-01-09,https://www.pordata.pt/europa/producao+primaria+de+energia+total+e+por+alguns+tipos+de+produto+energetico-1367,,
1369,europa,Produção primária de energias renováveis: total e por tipo de energia renovável,Eurostat | AIE | UNECE | Entidades Nacionais | PORDATA,2026-01-09,https://www.pordata.pt/europa/producao+primaria+de+energias+renovaveis+total+e+por+tipo+de+energia+renovavel-1369,,
3599,europa,Produtividade da energia,Eurostat | AIE | UNECE | Entidades Nacionais | PORDATA,2026-01-14,https://www.pordata.pt/europa/produtividade+da+energia-3599,,
3678,europa,Produtividade das principais culturas agrícolas,Eurostat | Entidades Nacionais | PORDATA,2024-11-08,https://www.pordata.pt/europa/produtividade+das+principais+culturas+agricolas-3678,,
1992,europa,"Produtividade do trabalho, por hora de trabalho (UE27=100)",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-05-27,https://www.pordata.pt/europa/produtividade+do+trabalho++por+hora+de+trabalho+(ue27+100)-1992,,
3019,europa,Produtividade do trabalho por hora trabalhada (Euro),Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-02-12,https://www.pordata.pt/europa/produtividade+do+trabalho+por+hora+trabalhada+(euro)-3019,,
1786,europa,Produto Interno Bruto (Euro),Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-03-03,https://www.pordata.pt/europa/produto+interno+bruto+(euro)-1786,,
1271,europa,Profissionais de saúde: dentistas,Eurostat | OMS | OCDE | Entidades Nacionais | PORDATA,2026-01-20,https://www.pordata.pt/europa/profissionais+de+saude+dentistas-1271,,
1699,europa,Profissionais de saúde: enfermeiros e pessoal auxiliar de cuidados de saúde por 100 mil habitantes,Eurostat | OMS | OCDE | Entidades Nacionais | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-13,https://www.pordata.pt/europa/profissionais+de+saude+enfermeiros+e+pessoal+auxiliar+de+cuidados+de+saude+por+100+mil+habitantes-1699,,
3583,europa,Proporção de rendimento dos 40% mais pobres da população,Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/proporcao+de+rendimento+dos+40percentagem+mais+pobres+da+populacao-3583,,
2437,europa,Quartos em estabelecimentos hoteleiros e similares,Eurostat | Entidades Nacionais | PORDATA,2026-07-03,https://www.pordata.pt/europa/quartos+em+estabelecimentos+hoteleiros+e+similares-2437,,
2664,europa,Quota de mercado das exportações mundiais,Eurostat | BCE | FMI | Entidades Nacionais | PORDATA,2026-07-15,https://www.pordata.pt/europa/quota+de+mercado+das+exportacoes+mundiais-2664,,
1365,europa,Quota de mercado do maior produtor de eletricidade em % da produção total,Eurostat | AIE | UNECE | Entidades Nacionais | PORDATA,2026-05-12,https://www.pordata.pt/europa/quota+de+mercado+do+maior+produtor+de+eletricidade+em+percentagem+da+producao+total-1365,,
1376,europa,Receitas da proteção social em % do PIB,Eurostat | Institutos Nacionais de Estatística | Ministérios dos Assuntos Sociais | PORDATA,2026-03-03,https://www.pordata.pt/europa/receitas+da+protecao+social+em+percentagem+do+pib-1376,,
1576,europa,Receitas da proteção social por habitante (Euro),Eurostat | Institutos Nacionais de Estatística | Ministérios dos Assuntos Sociais | NU | PORDATA,2026-07-10,https://www.pordata.pt/europa/receitas+da+protecao+social+por+habitante+(euro)-1576,,
1392,europa,Receitas da proteção social: total e por setor de origem (Euro),Eurostat | Institutos Nacionais de Estatística | Ministérios dos Assuntos Sociais | PORDATA,2026-01-20,https://www.pordata.pt/europa/receitas+da+protecao+social+total+e+por+setor+de+origem+(euro)-1392,,
1383,europa,"Receitas da proteção social: total e por setor de origem, a preços constantes (base=2010)",Eurostat | Institutos Nacionais de Estatística | Ministérios dos Assuntos Sociais | PORDATA,2026-01-20,https://www.pordata.pt/europa/receitas+da+protecao+social+total+e+por+setor+de+origem++a+precos+constantes-1383,,
1390,europa,"Receitas da proteção social: total e por setor de origem, por habitante (PPC)",Eurostat | Institutos Nacionais de Estatística | Ministérios dos Assuntos Sociais | PORDATA,2026-01-20,https://www.pordata.pt/europa/receitas+da+protecao+social+total+e+por+setor+de+origem++por+habitante+(ppc)-1390,,
1357,europa,Receitas da proteção social: total e por tipo (Euro),Eurostat | Institutos Nacionais de Estatística | Ministérios dos Assuntos Sociais | PORDATA,2026-01-20,https://www.pordata.pt/europa/receitas+da+protecao+social+total+e+por+tipo+(euro)-1357,,
1368,europa,"Receitas da proteção social: total e por tipo, a preços constantes (base=2010)",Eurostat | Institutos Nacionais de Estatística | Ministérios dos Assuntos Sociais | PORDATA,2026-01-20,https://www.pordata.pt/europa/receitas+da+protecao+social+total+e+por+tipo++a+precos+constantes-1368,,
1370,europa,"Receitas da proteção social: total e por tipo, por habitante (PPC)",Eurostat | Institutos Nacionais de Estatística | Ministérios dos Assuntos Sociais | PORDATA,2026-01-20,https://www.pordata.pt/europa/receitas+da+protecao+social+total+e+por+tipo++por+habitante+(ppc)-1370,,
3314,europa,Reclusos: por situação jurídica do processo de julgamento,Eurostat | UNODC | Entidades Nacionais | PORDATA,2026-04-29,https://www.pordata.pt/europa/reclusos+por+situacao+juridica+do+processo+de+julgamento-3314,,
3313,europa,Reclusos: total e por nacionalidade,Eurostat | UNODC | Entidades Nacionais | PORDATA,2026-04-29,https://www.pordata.pt/europa/reclusos+total+e+por+nacionalidade-3313,,
3312,europa,Reclusos: total e por sexo,Eurostat | UNODC | Entidades Nacionais | PORDATA,2026-04-29,https://www.pordata.pt/europa/reclusos+total+e+por+sexo-3312,,
1817,europa,Relação de masculinidade,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-10,https://www.pordata.pt/europa/relacao+de+masculinidade-1817,,
2429,europa,"Remessas de emigrantes, imigrantes e saldo (Euro)",Eurostat | BCE | Entidades Nacionais | PORDATA,2026-01-08,https://www.pordata.pt/europa/remessas+de+emigrantes++imigrantes+e+saldo+(euro)-2429,,
2430,europa,"Remessas de emigrantes, imigrantes e saldo em % do PIB",Eurostat | BCE | Entidades Nacionais | Institutos Nacionais de Estatística | PORDATA,2026-03-03,https://www.pordata.pt/europa/remessas+de+emigrantes++imigrantes+e+saldo+em+percentagem+do+pib-2430,,
3525,europa,"Remessas de emigrantes: total, UE e extra-UE (Euro)",Eurostat | BCE | Entidades Nacionais | PORDATA,2026-01-21,https://www.pordata.pt/europa/remessas+de+emigrantes+total++ue+e+extra+ue+(euro)-3525,,
3526,europa,"Remessas de imigrantes: total, UE e extra-UE (Euro)",Eurostat | BCE | Entidades Nacionais | PORDATA,2026-01-21,https://www.pordata.pt/europa/remessas+de+imigrantes+total++ue+e+extra+ue+(euro)-3526,,
1915,europa,Remuneração dos empregados (Euro),Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-03-05,https://www.pordata.pt/europa/remuneracao+dos+empregados+(euro)-1915,,
1918,europa,Remuneração dos empregados (PPC),Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-03-30,https://www.pordata.pt/europa/remuneracao+dos+empregados+(ppc)-1918,,
2687,europa,Rendimento disponível bruto (Euro),Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-01-21,https://www.pordata.pt/europa/rendimento+disponivel+bruto+(euro)-2687,,
2966,europa,Rendimento disponível bruto: total e por setor institucional (Euro),Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-01-21,https://www.pordata.pt/europa/rendimento+disponivel+bruto+total+e+por+setor+institucional+(euro)-2966,,
3533,europa,Rendimento dos fatores agrícolas por unidade de trabalho ano (UTA),Eurostat | Entidades Nacionais | DG AGRI | PORDATA,2026-01-15,https://www.pordata.pt/europa/rendimento+dos+fatores+agricolas+por+unidade+de+trabalho+ano+(uta)-3533,,
1720,europa,Rendimento médio equivalente: por nível de escolaridade (Euro),Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/rendimento+medio+equivalente+por+nivel+de+escolaridade+(euro)-1720,,
1937,europa,Rendimento médio equivalente: por nível de escolaridade (PPC),Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/rendimento+medio+equivalente+por+nivel+de+escolaridade+(ppc)-1937,,
1938,europa,Rendimento médio equivalente: por tipo de agregado doméstico (Euro),Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/rendimento+medio+equivalente+por+tipo+de+agregado+domestico+(euro)-1938,,
1939,europa,Rendimento médio equivalente: por tipo de agregado doméstico (PPC),Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/rendimento+medio+equivalente+por+tipo+de+agregado+domestico+(ppc)-1939,,
2676,europa,Rendimento nacional bruto (Euro),Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-01-21,https://www.pordata.pt/europa/rendimento+nacional+bruto+(euro)-2676,,
3428,europa,Resíduos de embalagem reciclados no total de resíduos de embalagem (%),Eurostat | OCDE | Institutos Nacionais de Estatística | PORDATA,2026-01-05,https://www.pordata.pt/europa/residuos+de+embalagem+reciclados+no+total+de+residuos+de+embalagem+(percentagem)-3428,,
1640,europa,Salário mínimo nacional (Euro),Eurostat | Institutos Nacionais de Estatística | Ministérios dos Assuntos Sociais | Trabalho ou Emprego | PORDATA,2026-01-30,https://www.pordata.pt/europa/salario+minimo+nacional+(euro)-1640,,
1753,europa,Salário mínimo nacional (PPC),Eurostat | Institutos Nacionais de Estatística | Ministérios dos Assuntos Sociais | Trabalho ou Emprego | PORDATA,2026-01-30,https://www.pordata.pt/europa/salario+minimo+nacional+(ppc)-1753,,
3519,europa,"Saldo da balança de bens: total, UE27 e extra-UE27 (Euro)",Eurostat | BCE | Entidades Nacionais | PORDATA,2026-04-14,https://www.pordata.pt/europa/saldo+da+balanca+de+bens+total++ue27+e+extra+ue27+(euro)-3519,,
3522,europa,"Saldo da balança de serviços: total, UE27 e extra-UE27 (Euro)",Eurostat | BCE | Entidades Nacionais | PORDATA,2026-04-14,https://www.pordata.pt/europa/saldo+da+balanca+de+servicos+total++ue27+e+extra+ue27+(euro)-3522,,
3527,europa,"Saldo das remessas de emigrantes e imigrantes: total, UE e extra-UE (Euro)",Eurostat | BCE | Entidades Nacionais | PORDATA,2026-01-26,https://www.pordata.pt/europa/saldo+das+remessas+de+emigrantes+e+imigrantes+total++ue+e+extra+ue+(euro)-3527,,
3338,europa,Saldo processual dos Tribunais de 1ª instância: tipo de processos,Eurostat | UNODC | Entidades Nacionais | PORDATA,2026-07-08,https://www.pordata.pt/europa/saldo+processual+dos+tribunais+de+1%c2%aa+instancia+tipo+de+processos-3338,,
1282,europa,"Saldos populacionais anuais: total, natural e migratório",Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-13,https://www.pordata.pt/europa/saldos+populacionais+anuais+total++natural+e+migratorio-1282,,
3703,europa,Superfície agrícola utilizada na superfície total do país (%),Eurostat | Entidades Nacionais | Institutos Nacionais de Estatística | PORDATA,2026-01-23,https://www.pordata.pt/europa/superficie+agricola+utilizada+na+superficie+total+do+pais+(percentagem)-3703,,
3644,europa,Superfície agrícola utilizada,Eurostat | Entidades Nacionais | PORDATA,2023-02-02,https://www.pordata.pt/europa/superficie+agricola+utilizada-3644,,
3697,europa,Superfície das principais culturas agrícolas,Eurostat | Entidades Nacionais | PORDATA,2024-11-08,https://www.pordata.pt/europa/superficie+das+principais+culturas+agricolas-3697,,
3717,europa,Superfície de áreas marinhas protegidas (percentagem),Eurostat | AEA | DG Ambiente | Centro Temático Europeu sobre a Diversidade Biológica (ETC/BD) | Entidades Nacionais | PORDATA,2026-01-14,https://www.pordata.pt/europa/superficie+de+areas+marinhas+protegidas+(percentagem)-3717,,
3624,europa,Superfície de áreas marinhas protegidas,Eurostat | AEA | DG Ambiente | Centro Temático Europeu sobre a Diversidade Biológica (ETC/BD) | Entidades Nacionais | PORDATA,2026-01-14,https://www.pordata.pt/europa/superficie+de+areas+marinhas+protegidas-3624,,
3628,europa,Superfície de áreas protegidas terrestres (%),Eurostat | AEA | DG Ambiente | Centro Temático Europeu sobre a Diversidade Biológica (ETC/BD) | Entidades Nacionais | PORDATA,2026-01-14,https://www.pordata.pt/europa/superficie+de+areas+protegidas+terrestres+(percentagem)-3628,,
2489,europa,Evolução da Superfície por Países,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-01-23,https://www.pordata.pt/europa/superficie-2489,,
1935,europa,Taxa bruta de emigração,Eurostat | NU | OIT | Entidades Nacionais | Institutos Nacionais de Estatística | PORDATA,2026-07-10,https://www.pordata.pt/europa/taxa+bruta+de+emigracao-1935,,
1934,europa,Taxa bruta de imigração,Eurostat | NU | OIT | Entidades Nacionais | Institutos Nacionais de Estatística | PORDATA,2026-07-10,https://www.pordata.pt/europa/taxa+bruta+de+imigracao-1934,,
1941,europa,Taxa bruta de mortalidade,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-13,https://www.pordata.pt/europa/taxa+bruta+de+mortalidade-1941,,
1605,europa,Taxa bruta de natalidade,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-10,https://www.pordata.pt/europa/taxa+bruta+de+natalidade-1605,,
1350,europa,Taxa de abandono escolar: total e por sexo,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-19,https://www.pordata.pt/europa/taxa+de+abandono+escolar+total+e+por+sexo-1350,,
3135,europa,"Taxa de atividade, dos 15 aos 64 anos: por nível de escolaridade completo mais elevado",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/taxa+de+atividade++dos+15+aos+64+anos+por+nivel+de+escolaridade+completo+mais+elevado-3135,,
3828,europa,,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/taxa+de+atividade+total+e+por+grupo+etario-3828,,
1754,europa,Taxa de atividade: total e por sexo,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-17,https://www.pordata.pt/europa/taxa+de+atividade+total+e+por+sexo-1754,,
3335,europa,Taxa de congestão dos Tribunais de 1ª instância: tipo de processos (%),Eurostat | UNODC | Entidades Nacionais | PORDATA,2026-07-08,https://www.pordata.pt/europa/taxa+de+congestao+dos+tribunais+de+1%c2%aa+instancia+tipo+de+processos+(percentagem)-3335,,
1955,europa,"Taxa de crescimento da população residente, natural e migratório",PORDATA,2026-07-13,https://www.pordata.pt/europa/taxa+de+crescimento+da+populacao+residente++natural+e+migratorio-1955,,
1533,europa,Taxa de crescimento do PIB,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-03-03,https://www.pordata.pt/europa/taxa+de+crescimento+do+pib-1533,,
1798,europa,"Taxa de desemprego, dos 15 aos 64 anos, por grupo etário",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-19,https://www.pordata.pt/europa/taxa+de+desemprego++dos+15+aos+64+anos++por+grupo+etario-1798,,
1750,europa,"Taxa de desemprego, dos 15 aos 74 anos, por nível de escolaridade ? Homens",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/taxa+de+desemprego++dos+15+aos+74+anos++por+nivel+de+escolaridade+++homens-1750,,
1751,europa,"Taxa de desemprego, dos 15 aos 74 anos, por nível de escolaridade ? Mulheres",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/taxa+de+desemprego++dos+15+aos+74+anos++por+nivel+de+escolaridade+++mulheres-1751,,
2387,europa,"Taxa de desemprego, dos 15 aos 74 anos: total, nacionais e estrangeiros",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/taxa+de+desemprego++dos+15+aos+74+anos+total++nacionais+e+estrangeiros-2387,,
1633,europa,"Taxa de desemprego, dos 15 aos 74 anos: total e por nível de escolaridade",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/taxa+de+desemprego++dos+15+aos+74+anos+total+e+por+nivel+de+escolaridade-1633,,
1775,europa,"Taxa de desemprego, dos 15 aos 74 anos: total e por sexo",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-17,https://www.pordata.pt/europa/taxa+de+desemprego++dos+15+aos+74+anos+total+e+por+sexo-1775,,
2264,europa,Taxa de desemprego de longa duração: total e por sexo,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-03-13,https://www.pordata.pt/europa/taxa+de+desemprego+de+longa+duracao+total+e+por+sexo-2264,,
1565,europa,Taxa de divórcio,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-10,https://www.pordata.pt/europa/taxa+de+divorcio-1565,,
